ConceptId	num
10486009	1
10491000119106	1
10491005	2
1049141000000104	1
1049201000000106	1
1049221000000102	1
104931000119100	2
104941000119109	2
104951000119106	2
104961000119108	2
10497009	1
104981000119104	1
10501004	1
10503001	1
10509002	1
1051000119103	1
1051005	1
105111000119109	1
105121000119102	1
10518000	1
105191000119100	1
1052091000000103	1
10521000119108	1
1052101000000106	1
1052111000000108	1
1052591000000106	1
1052601000000100	1
105261000119101	1
1052721000000103	1
1052731000000101	1
1052741000000105	1
1052751000000108	1
10528009	1
10532003	2
10535001	1
105401000119101	1
105411000	1
105412007	1
105413002	1
105414008	1
105415009	1
105416005	1
105417001	1
105418006	1
105419003	1
105421000119105	2
105422001	1
105423006	1
105430000	1
105432008	1
1054321000000107	1
105433003	1
105434009	1
105435005	1
1054451000000109	1
105448009	1
105451000119102	1
105477005	1
105478000	1
105479008	1
105480006	1
105481005	1
105482003	1
105483008	1
105484002	1
105485001	1
105486000	1
105487009	1
105488004	1
105489007	1
105490003	1
105491000119107	1
105491004	1
105492006	1
105493001	1
105494007	1
105495008	1
105496009	1
105497000	1
105498005	1
105499002	1
1055001	1
105501005	1
105502003	1
105503008	1
105504002	1
105506000	1
105507009	1
105508004	1
105509007	1
105510002	1
105511003	1
105512005	1
105513000	1
105514006	1
105515007	1
105516008	1
105517004	1
105518009	1
105519001	1
105520007	1
10552002	1
105521000119109	1
105521006	1
105522004	1
105523009	1
105524003	1
105525002	1
105526001	1
105527005	1
105529008	1
105530003	1
10553007	1
105531004	1
105532006	1
105535008	1
105536009	1
105537000	1
105539002	1
105540000	1
105541001	1
105542008	1
105543003	1
105544009	1
105545005	1
105546006	1
105549004	1
105550004	1
105568001	1
105571009	1
105572002	1
105573007	1
105577008	1
105593004	1
105597003	1
105599000	1
105600002	1
105601003	1
105602005	1
105603000	1
105604006	1
105606008	1
10561000087108	1
105611005	1
105612003	1
105615001	1
105616000	1
105618004	1
105620001	1
10562009	1
105624005	1
105625006	1
105629000	1
105630005	1
105631009	1
105632002	1
105633007	1
105634001	1
105635000	1
105637008	1
105638003	1
105639006	1
105640008	1
10564005	1
105641007	1
105642000	1
105643005	1
105644004	1
105645003	1
105646002	1
105647006	1
105648001	1
105649009	1
105650009	1
1056501000112102	1
105651000119100	1
105651008	1
105652001	1
105653006	1
105654000	1
105655004	1
105656003	1
105657007	1
105658002	1
105659005	1
10566007	1
105661000119103	1
105661001	1
105662008	1
105663003	1
105664009	1
105665005	1
105666006	1
105667002	1
105668007	1
105669004	1
10567003	1
105671004	1
105672006	1
105673001	1
105674007	1
105675008	1
105676009	1
105679002	1
105680004	1
10568008	1
105681000	1
105682007	1
105683002	1
105684008	1
105686005	1
105688006	1
105689003	1
105690007	1
105691006	1
105692004	1
105694003	1
105695002	1
105696001	1
105697005	1
105698000	1
105699008	1
105700009	1
105701008	1
105702001	1
105703006	1
105704000	1
105705004	1
105706003	1
105707007	1
105708002	1
105709005	1
10571000	1
105710000	1
105711001	1
105713003	1
105714009	1
105715005	1
105716006	1
105719004	1
105720005	1
10572007	1
105721009	1
105722002	1
105723007	1
105724001	1
105725000	1
105726004	1
105728003	1
105729006	1
10573002	1
10575009	1
105781000119102	1
105791000119104	1
105801000119103	1
10581000087102	1
105811000119100	1
105812000	1
105821000119107	1
105841000119101	1
10586006	1
105881000119106	1
10589004	1
1059007	1
105901000119108	1
10593005	1
105955002	1
105956001	1
105957005	1
105958000	1
10596002	1
105965008	1
105969002	1
10597006	1
105971000119103	1
105972009	1
105973004	1
105974005	1
105975006	1
105977003	1
105980002	1
105981003	1
105983000	1
105985007	1
105986008	1
105989001	1
10599009	1
105992002	1
105994001	1
105995000	1
105997008	1
105999006	1
106000008	2
106001000119101	2
106002000	1
106004004	1
106005003	1
106007006	1
106008001	1
106009009	1
106010004	1
10601006	1
106011000	1
106012007	1
106014008	1
106015009	1
106018006	1
106019003	1
106020009	1
10602004	1
106021000119105	2
106021008	1
106022001	1
106023006	1
106024000	1
106028002	1
106030000	1
106048009	1
106049001	1
106050001	1
106051002	1
106058008	1
106059000	1
1060591000000103	1
106062002	1
106063007	1
106064001	1
106066004	1
106067008	1
106068003	1
106070007	1
106071000119106	1
106076001	1
106077005	1
10608000	1
106089007	1
1060941000000102	1
1060961000000101	1
106098005	1
106099002	1
106100005	1
1061000119101	1
106102002	1
106104001	1
106106004	1
106109006	1
106111002	1
106113004	1
106121005	1
106122003	1
106126000	1
106129007	1
10613001	1
106131003	1
106132005	1
106133000	1
106134006	1
106136008	1
106137004	1
106138009	1
106139001	1
10614007	1
106143002	1
106144008	1
106145009	1
106146005	1
106147001	1
106150003	1
106151004	1
106152006	1
106153001	1
106154007	1
106155008	1
106156009	1
106157000	1
106158005	1
106159002	1
106160007	1
106161006	1
106162004	1
106165002	1
106167005	1
106168000	1
106169008	1
106170009	1
106176003	1
106182000	1
10619002	1
106198007	1
106199004	1
106200001	1
106221001	1
10623005	1
10624201000119103	1
10624241000119101	1
10624281000119106	1
10624321000119101	1
10624361000119106	1
10624401000119102	1
10624451000119103	1
10624491000119108	1
10624571000119106	1
10624871000119109	1
10624911000119107	2
10624951000119108	2
10624991000119103	1
10625031000119102	1
10625071000119104	1
10625111000119106	1
10625151000119107	1
10625191000119102	1
10625231000119106	1
10625271000119109	1
10625311000119109	1
10625351000119105	3
10625391000119100	2
10625431000119105	1
10625471000119108	1
10625511000119104	1
10625551000119103	1
10625591000119108	1
10625631000119108	2
10625671000119106	1
10625711000119105	1
10625751000119106	1
10625791000119101	1
10625831000119107	1
10625911000119108	1
10625951000119109	1
10626002	1
10626791000119106	1
10626831000119100	1
106281000119103	1
10628231000119100	1
10628271000119102	1
10628471000119103	1
10628511000119107	1
10628551000119108	1
10628591000119103	1
10628631000119103	1
10628671000119100	1
10628711000119101	1
10628751000119100	1
10628791000119105	1
10628871000119101	1
10628911000119103	1
10628951000119102	1
10628991000119107	1
10629009	1
10629031000119100	1
10629071000119102	1
10629111000119109	1
10629191000119100	1
10629231000119109	1
10629311000119107	2
10629351000119108	2
10629391000119103	1
10629431000119108	1
10629471000119106	1
10629511000119102	2
10629791000119104	1
10629831000119105	1
10629871000119108	1
10629911000119106	1
10630511000119108	1
10631000	1
10631000119105	1
10631271000119109	1
10631311000119109	1
10631351000119105	1
10631391000119100	1
10631431000119105	1
10631471000119108	1
10631511000119104	1
10631551000119103	1
10631591000119108	1
10631631000119108	1
10631671000119106	1
10631831000119107	1
10631991000119104	1
10632031000119109	1
10632071000119107	1
10632111000119100	1
10632151000119104	1
10632191000119109	1
10632231000119100	1
10632271000119102	1
10632311000119102	1
10632351000119101	1
10632391000119106	1
10632431000119101	1
10632471000119103	1
10632511000119107	1
10632551000119108	1
10632671000119100	1
10632711000119101	1
10632751000119100	1
10632791000119105	1
10632831000119104	1
10632871000119101	1
10632911000119103	1
10632951000119102	1
10632991000119107	1
10633002	1
10633031000119101	1
10633071000119103	1
10633271000119108	1
10633311000119108	1
10633431000119109	1
10633471000119107	1
10633511000119103	1
10633551000119102	1
10633591000119107	1
10633631000119107	1
10635431000119108	1
10636231000119104	1
10637031000119106	1
10637071000119109	1
106371000119109	2
10637111000119102	1
10637151000119101	1
10637751000119102	1
10637791000119107	2
10637831000119101	1
10637871000119103	2
10640791000119105	1
10640831000119104	2
10640871000119101	1
10640911000119103	2
10641391000119104	1
10641431000119109	2
10641511000119103	2
10642151000119103	2
10642191000119108	1
10642231000119104	2
10642311000119101	1
10642351000119100	1
10642391000119105	1
106451000119106	2
1064681000000109	1
1064711000000108	1
1064721000000102	1
1064841000000102	1
10649000	1
1064961000000107	1
1064991000000101	1
10650000	1
1065001000000108	1
1065011000000105	1
1065021000000104	1
1065031000000102	1
1065041000000106	1
1065051000000109	1
1065061000000107	1
1065071000000100	1
1065081000000103	1
10650831000119101	2
1065091000000101	1
10651001	1
1065101000000109	1
1065111000000106	1
1065121000000100	1
1065131000000103	1
1065191000000102	1
1065201000000100	1
1065211000000103	1
1065221000000109	1
1065231000000106	1
1065241000000102	1
1065251000000104	1
1065271000000108	1
10652791000119106	2
1065281000000105	1
1065291000000107	1
10653003	1
1065301000000106	1
1065311000000108	1
1065321000000102	1
1065411000000104	1
10656231000119100	2
10656271000119102	2
1065701000000105	2
1065811000000102	1
1065891000000106	1
1065921000000103	1
1065931000000101	1
1065941000000105	1
1065951000000108	1
1065961000000106	1
1065971000000104	1
10660471000119109	2
1066071000000109	1
1066081000000106	1
1066091000000108	1
10661000087107	1
10661008	1
1066121000000109	1
1066131000000106	1
1066141000000102	1
1066151000000104	1
1066161000000101	1
10661671000119102	2
10662001	1
1066221000000100	1
10662511000119101	1
1066261000000108	1
1066421000000104	1
1066461000000107	1
1066481000000103	1
1066491000000101	1
10665004	2
1066501000000107	1
1066511000000109	1
1066521000000103	1
1066531000000101	1
1066541000000105	1
1066551000000108	1
1066581000000102	1
10666031000119100	2
1066631000000100	1
1066651000000107	1
1066831000000104	1
1066881000000100	1
1067061000000104	1
10671005	1
1067111000000100	1
1067131000000108	1
1067141000000104	1
1067151000000101	1
1067161000000103	1
1067201000000106	2
10672271000119100	2
1067291000000104	1
1067311000000103	1
1067321000000109	1
1067331000000106	1
1067341000000102	1
1067351000000104	1
1067361000000101	1
1067371000000108	1
1067381000000105	1
1067391000000107	1
1067401000000105	1
1067411000000107	1
1067421000000101	1
1067431000000104	1
1067441000000108	1
1067451000000106	1
10674551000119103	1
10674591000119108	1
1067461000000109	1
10674631000119108	1
1067471000000102	1
10674711000119105	1
1067481000000100	1
10674871000119105	1
1067491000000103	1
10674911000119108	2
10674991000119104	1
10675001	1
1067501000000109	1
1067511000000106	1
1067521000000100	1
1067531000000103	1
10675391000119101	1
1067541000000107	1
10675431000119106	1
10675471000119109	1
1067551000000105	1
10675551000119104	1
10675591000119109	1
1067561000000108	1
10675631000119109	1
10675671000119107	1
1067571000000101	1
10675711000119106	1
10675751000119107	1
1067581000000104	1
10675871000119106	1
1067591000000102	1
10675911000119109	1
10675991000119100	1
1067601000000108	1
10676031000119106	1
10676071000119109	1
1067611000000105	1
10676111000119102	1
10676151000119101	1
10676191000119106	1
1067621000000104	1
10676231000119102	1
1067631000000102	1
10676351000119103	1
10676391000119108	1
1067641000000106	1
10676431000119103	1
1067651000000109	1
10676511000119109	1
10676551000119105	1
10676591000119100	1
1067661000000107	1
10676631000119100	1
10676671000119102	1
1067671000000100	1
10676711000119103	1
1067681000000103	1
10676831000119101	1
10676871000119103	1
1067691000000101	1
10676911000119100	1
1067701000000101	1
1067711000000104	1
1067721000000105	1
1067731000000107	1
1067741000000103	1
1067751000000100	1
10677511000119107	1
10677551000119108	1
10677591000119103	1
1067761000000102	1
10677631000119103	1
10677671000119100	1
1067771000000109	1
10677711000119101	2
10677751000119100	1
10677791000119105	1
1067781000000106	1
10677831000119104	1
10677871000119101	1
1067791000000108	1
10677951000119102	1
1067801000000107	1
10678071000119108	2
1067811000000109	1
10678111000119101	1
10678191000119105	1
1067821000000103	1
1067831000000101	1
1067841000000105	1
10678431000119102	1
10678471000119104	1
1067851000000108	1
10678511000119108	1
10678591000119104	1
1067861000000106	1
10678631000119104	1
10678671000119101	1
1067871000000104	1
10678711000119102	1
10678751000119101	1
10678791000119106	1
1067881000000102	1
10678831000119100	1
1067891000000100	1
10678911000119104	1
10678951000119103	1
10679007	1
1067901000000104	1
10679031000119101	1
10679071000119103	1
1067911000000102	1
10679151000119106	1
10679191000119101	1
1067921000000108	1
10679231000119105	1
10679271000119108	1
1067931000000105	1
10679351000119109	1
10679391000119104	1
1067941000000101	1
10679431000119109	1
10679471000119107	1
1067951000000103	1
10679511000119103	1
10679591000119107	1
1067961000000100	1
1067971000000107	1
10679791000119100	1
1067981000000109	1
10679831000119106	1
10679871000119109	1
1067991000000106	1
10679911000119107	1
10679951000119108	1
10679991000119103	1
10680005	1
1068001000000102	1
10680031000119101	1
10680071000119103	1
1068011000000100	1
1068021000000106	1
10680231000119105	1
1068031000000108	1
1068041000000104	1
1068051000000101	1
10680591000119107	1
1068061000000103	1
10680631000119107	1
10680671000119105	1
1068071000000105	1
10680751000119105	1
10680791000119100	1
1068081000000107	1
10680831000119106	1
1068091000000109	1
10680911000119107	1
10680951000119108	1
10680991000119103	1
1068101000000101	1
1068111000000104	1
10681111000119100	1
1068121000000105	1
1068131000000107	1
10681311000119102	1
1068141000000103	1
10681431000119101	1
1068151000000100	1
1068161000000102	1
1068171000000109	1
1068181000000106	1
1068191000000108	1
1068201000000105	1
106821000119101	1
1068211000000107	1
10682111000119106	1
10682151000119107	1
10682191000119102	1
1068221000000101	1
10682231000119106	1
10682271000119109	1
1068231000000104	1
10682311000119109	1
10682351000119105	1
10682391000119100	1
1068241000000108	1
10682431000119105	1
10682471000119108	1
1068251000000106	1
10682511000119104	1
10682551000119103	1
10682591000119108	1
1068261000000109	1
10682631000119108	1
10682671000119106	1
1068271000000102	1
10682711000119105	1
10682751000119106	1
10682791000119101	1
1068281000000100	1
10682831000119107	1
10682871000119105	1
1068291000000103	1
10682911000119108	1
10682951000119109	1
10682991000119104	1
1068301000000104	1
1068311000000102	1
1068321000000108	1
1068331000000105	1
10683351000119102	1
10683391000119107	1
1068341000000101	1
10683471000119104	1
1068351000000103	1
10683591000119104	1
1068361000000100	1
1068371000000107	1
1068381000000109	1
10683871000119102	1
1068391000000106	1
10683911000119104	1
10683951000119103	1
1068401000000109	1
10684031000119107	1
10684071000119105	1
1068411000000106	1
10684111000119103	1
10684191000119107	1
1068421000000100	1
10684231000119103	1
1068431000000103	1
10684311000119100	1
10684351000119104	1
10684391000119109	1
1068441000000107	1
10684431000119104	1
1068451000000105	1
10684511000119105	1
10684551000119106	1
10684591000119101	1
1068461000000108	1
1068471000000101	1
10684711000119104	1
10684751000119103	1
1068481000000104	1
1068491000000102	1
10684951000119100	1
1068501000000108	1
1068511000000105	1
10685111000119102	1
10685151000119101	1
10685191000119106	1
1068521000000104	1
1068531000000102	1
1068541000000106	1
1068551000000109	1
1068561000000107	1
1068571000000100	1
1068581000000103	1
1068591000000101	1
1068601000000107	1
1068611000000109	1
1068621000000103	1
1068631000000101	1
1068641000000105	1
1068651000000108	1
1068661000000106	1
1068671000000104	1
1068681000000102	1
1068691000000100	1
1068701000000100	1
1068711000000103	1
1068731000000106	1
1068741000000102	1
1068751000000104	1
1068761000000101	1
1068771000000108	1
1068781000000105	1
1068791000000107	1
1068801000000106	1
10688091000119100	1
1068811000000108	1
1068821000000102	1
1068891000000104	1
1068901000000103	1
1068911000000101	1
1068921000000107	1
1068931000000109	1
1068941000000100	1
1068951000000102	1
1068961000000104	1
1068971000000106	1
1068981000000108	1
1068991000000105	1
1069001000000105	1
1069011000000107	1
1069021000000101	1
1069031000000104	1
1069041000000108	1
1069051000000106	1
10690551000119101	1
1069061000000109	1
10690671000119109	1
1069071000000102	1
1069081000000100	1
1069091000000103	1
1069101000000106	1
106911000119102	1
1069111000000108	1
1069121000000102	1
1069131000000100	1
1069141000000109	1
1069151000000107	1
1069161000000105	1
1069171000000103	1
1069181000000101	1
10691841000119107	1
1069191000000104	1
10691941000119103	1
1069201000000102	1
10692081000119100	1
1069211000000100	1
10692131000119100	1
1069221000000106	1
10692381000119102	1
1069241000000104	1
10692421000119106	1
10692461000119101	1
10692501000119101	1
1069251000000101	1
1069261000000103	1
10692681000119108	2
1069271000000105	1
10692721000119102	2
10692761000119107	1
10692801000119104	1
1069281000000107	1
10692841000119102	1
1069291000000109	1
10692931000119102	1
1069301000000108	1
1069311000000105	1
1069321000000104	1
1069331000000102	1
1069341000000106	1
1069351000000109	1
1069361000000107	1
1069371000000100	1
1069381000000103	1
1069391000000101	1
1069401000000103	1
1069411000000101	1
1069421000000107	1
1069431000000109	1
1069441000000100	1
1069451000000102	1
1069461000000104	1
1069471000000106	1
1069481000000108	1
1069491000000105	1
1069501000000104	1
1069511000000102	1
1069521000000108	1
1069531000000105	1
1069541000000101	1
1069551000000103	1
1069561000000100	1
1069571000000107	1
1069591000000106	1
1069611000000103	1
1069621000000109	1
1069631000000106	1
1069641000000102	1
1069651000000104	1
1069661000000101	1
10696621000119105	1
1069671000000108	1
1069681000000105	1
1069691000000107	1
10697004	1
1069701000000107	1
1069711000000109	1
1069721000000103	1
1069731000000101	1
1069741000000105	1
1069751000000108	1
1069761000000106	1
1069771000000104	1
1069781000000102	1
1069791000000100	1
10698009	2
1069801000000101	1
1069811000000104	1
1069821000000105	1
1069831000000107	1
1069841000000103	1
1069851000000100	1
1069861000000102	1
1069871000000109	1
1069881000000106	1
1069891000000108	1
10699001	1
1069901000000109	1
1069911000000106	1
1069921000000100	1
1069931000000103	1
1069941000000107	1
1069951000000105	1
1069971000000101	1
1069981000000104	1
1069991000000102	1
1070000	1
1070001000000108	1
1070021000000104	1
1070031000000102	1
1070041000000106	1
1070051000000109	1
1070061000000107	1
1070071000000100	1
1070081000000103	1
1070091000000101	1
10701000087104	1
10701000119109	1
1070101000000109	1
1070111000000106	1
1070121000000100	1
1070131000000103	1
1070141000000107	1
1070151000000105	1
1070161000000108	1
1070171000000101	1
1070181000000104	1
1070191000000102	1
1070201000000100	1
1070211000000103	1
1070221000000109	1
1070231000000106	1
1070241000000102	1
1070251000000104	1
1070261000000101	1
1070271000000108	1
1070291000000107	1
1070301000000106	1
1070311000000108	1
1070321000000102	1
1070331000000100	1
1070341000000109	1
1070351000000107	1
1070361000000105	1
1070371000000103	1
1070381000000101	1
1070391000000104	1
1070401000000101	1
1070411000000104	1
1070421000000105	1
1070431000000107	1
1070441000000103	1
1070451000000100	1
1070461000000102	1
1070471000000109	1
1070481000000106	1
1070491000000108	1
1070501000000102	1
1070511000000100	1
1070521000000106	1
1070531000000108	1
1070541000000104	1
1070551000000101	1
1070561000000103	1
1070571000000105	1
1070581000000107	1
1070591000000109	1
10706006	2
1070601000000103	1
1070611000000101	1
1070621000000107	1
1070631000000109	1
1070641000000100	1
1070651000000102	1
1070661000000104	1
1070681000000108	1
1070691000000105	1
1070701000000105	1
1070711000000107	1
1070721000000101	1
1070731000000104	1
1070741000000108	1
1070751000000106	1
1070761000000109	1
1070771000000102	1
1070781000000100	1
1070791000000103	1
1070801000000104	1
1070811000000102	1
1070821000000108	1
1070831000000105	1
1070841000000101	1
1070851000000103	1
10708511000119108	1
1070861000000100	1
1070871000000107	1
1070881000000109	1
1070891000000106	1
1070901000000107	1
1070911000000109	1
1070921000000103	1
1070931000000101	1
1070941000000105	1
1070951000000108	1
1070961000000106	1
1070971000000104	1
1070981000000102	1
1070991000000100	1
1071000119107	1
1071001000000101	1
1071011000000104	1
1071021000000105	1
